title,url,page_no
"Gebisszustand der Einschüler/innen nach Berliner Bezirken (Wohnbezirk) 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500031414201311.xls,173
"Gebisszustand der Einschüler/innen nach Kita-Besuchsdauer in Berlin 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500031300201311.xls,173
"Inanspruchnahme der Früherkennungsuntersuchungen bei Einschüler/innen (Kinder mit vorgelegtem Vorsorgeheft und seit Geburt in Deutschland lebend) gesamt und nach Migrationsmerkmalen in Berlin 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500031800201311.xls,174
"Inanspruchnahme der Früherkennungsuntersuchungen bei Einschüler/innen (Kinder mit vorgelegtem Vorsorgeheft und seit Geburt in Deutschland lebend) gesamt, nach Geschlecht und sozialer Lage in Berlin 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500031700201311.xls,174
"Inanspruchnahme der Früherkennungsuntersuchungen bei Einschüler/innen nach Berliner Bezirken (Wohnbezirk) 2013 bezogen auf die Kinder mit vorgelegtem Vorsorgeheft, die seit Geburt in Deutschland leben, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500031914201311.xls,174
"Kombinierter Indikator Sprachdefizite bei den Einschüler/innen gesamt, nach Geschlecht, sozialer Lage und Migrationsmerkmalen in Berlin 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500043100201311.xls,174
"Kombinierter Indikator Sprachdefizite bei den Einschüler/innen nach Berliner Bezirken (Wohnbezirk) 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500043314201311.xls,174
"Kombinierter Indikator Sprachdefizite bei den Einschüler/innen nach Kita-Besuchsdauer in Berlin 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500043200201311.xls,174
"Körpergewicht der Einschüler/innen (Referenzsystem nach Kromeyer-Hauschild) gesamt, nach Geschlecht, sozialer Lage und Migrationsmerkmalen in Berlin 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500004100201311.xls,174
"Körpergewicht der Einschüler/innen (Referenzsystem nach Kromeyer-Hauschild) nach Berliner Bezirken (Wohnbezirk) 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500004314201311.xls,174
"Körpergewicht der Einschüler/innen (Referenzsystem nach Kromeyer-Hauschild) nach Kita-Besuchsdauer in Berlin 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500004200201311.xls,174
"Mengenvorwissen der Einschüler/innen gesamt, nach Geschlecht, sozialer Lage und Migrationsmerkmalen in Berlin 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500041000201311.xls,174
"Mengenvorwissen der Einschüler/innen nach Berliner Bezirken (Wohnbezirk) 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500041414201311.xls,175
"Mengenvorwissen der Einschüler/innen nach Kita-Besuchsdauer in Berlin 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500041200201311.xls,175
"Migrationshintergrund und Deutschkenntnisse der Einschüler/innen und der begleitenden Elternteile in den Berliner Bezirken (Wohnbezirk) 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500002714201311.xls,175
"Migrationshintergrund und Herkunft der Einschüler/innen in den Berliner Bezirken (Wohnbezirk) 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500002614201311.xls,175
"Mittlerer sozialer Schichtindex bei der Einschulungsuntersuchung in Berlin 2013 nach Prognoseräumen (LOR-PR), (erstmals untersuchte Kinder)",http://www.gsi-berlin.info/redirectA.asp?filename=TG050000A227201311.xls,175
Mittlerer Sozialstatusindex (arithmetisches Mittel) bei der Einschulungsunterschung in Berlin 2013 nach Prognoseräumen (LOR-PR),http://www.gsi-berlin.info/redirectA.asp?filename=TG05000A3A27201311.xls,175
"Mittlerer Sozialstatusindex bei der Einschulungsuntersuchung in Berlin 2013 nach Prognoseräumen (LOR-PR), (erstmals untersuchte Kinder)",http://www.gsi-berlin.info/redirectA.asp?filename=TG050000A327201311.xls,175
"Motorische und kognitive Entwicklung der Einschüler/innen gesamt, nach Geschlecht, sozialer Lage und Migrationsmerkmalen in Berlin 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500004900201311.xls,175
"Motorische und kognitive Entwicklung der Einschüler/innen nach Berliner Bezirken (Wohnbezirk) 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500041314201311.xls,175
"Motorische und kognitive Entwicklung der Einschüler/innen nach Kita-Besuchsdauer in Berlin 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500041100201311.xls,175
"Pluralbildung und Artikulationsstörungen bei den Einschüler/innen (exkl. der Kinder ndH mit unzureichenden Deutschkenntnissen) gesamt, nach Geschlecht, sozialer Lage und Migrationsmerkmalen in Berlin 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500042200201311.xls,176
"Pluralbildung und Artikulationsstörungen bei den Einschüler/innen (exkl. der Kinder nichtdeutscher Herkunft mit schlechteren als guten Deutschkenntnissen) nach Berliner Bezirken (Wohnbezirk) 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500042614201311.xls,176
"Pluralbildung und Artikulationsstörungen bei den Einschüler/innen (exkl. der Kinder nichtdeutscher Herkunft mit schlechteren als guten Deutschkenntnissen) nach Kita-Besuchsdauer in Berlin 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500042400201311.xls,176
"Pluralbildung und Artikulationsstörungen bei den Einschüler/innen nichtdeutscher Herkunft mit weniger als guten Deutschkenntnissen in Berlin 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500043000201311.xls,176
"Soziale Lage der Einschüler/innen in Berlin nach Herkunft 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500021100201311.xls,176
"Soziale Lage der Einschüler/innen in den Berliner Bezirken (Wohnbezirk) 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500002514201311.xls,176
"Soziale Lage der Einschüler/innen nach Migrationshintergrund und Deutschkenntnissen von Kind und begleitendem Elternteil in Berlin 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500021200201311.xls,176
"Sprachliche Entwicklung der Einschüler/innen (exkl. der Kinder nichtdeutscher Herkunft mit schlechteren als guten Deutschkenntnissen) gesamt, nach Geschlecht, sozialer Lage und Migrationsmerkmalen in Berlin 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500042100201311.xls,176
"Sprachliche Entwicklung der Einschüler/innen (exkl. der Kinder nichtdeutscher Herkunft mit schlechteren als guten Deutschkenntnissen) nach Berliner Bezirken (Wohnbezirk) 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500042514201311.xls,176
"Sprachliche Entwicklung der Einschüler/innen (exkl. der Kinder nichtdeutscher Herkunft mit schlechteren als guten Deutschkenntnissen) nach Kita-Besuchsdauer in Berlin 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500042300201311.xls,176
"Sprachliche Entwicklung der Einschüler/innen nichtdeutscher Herkunft mit weniger als guten Deutschkenntnissen in Berlin 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500042900201311.xls,177
"Übersicht über die Einschüler/innen nach Berliner Bezirken (Wohnbezirk) 2013, (erstmals untersuchte Kinder)",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500002414201311.xls,177
"Zeitreihe Anzahl der Kinder im Haushalt der Einschüler/innen in Berlin 2005 bis 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500005900201311.xls,177
"Zeitreihe Anzahl der Raucher/innen im Haushalt der Einschüler/innen in Berlin 2005 bis 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500032300201311.xls,177
"Zeitreihe Anzahl Erwachsener im Haushalt der Einschüler/innen in Berlin 2005 bis 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500005800201311.xls,177
"Zeitreihe Dauer des Kita-Besuchs der Einschüler/innen in Berlin 2005 bis 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500051200201311.xls,177
"Zeitreihe deutsche Sprachkenntnisse der Einschüler/innen nichtdeutscher Herkunft in Berlin 2005 bis 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500051800201311.xls,177
"Zeitreihe Durchimpfungsgrad der Einschüler/innen gegen Mumps, Masern, Röteln und Varizellen in Berlin 2005 bis 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500031000201311.xls,177
"Zeitreihe Familienkonstellation der Einschüler/innen in Berlin 2005 bis 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500005700201311.xls,177
"Zeitreihe Fernsehkonsum und eigener Fernseher bei den Einschüler/innen in Berlin 2005 bis 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500032600201311.xls,177
"Zeitreihe Gebisszustand der Einschüler/innen in Berlin 2005 bis 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500031500201311.xls,178
"Zeitreihe Herkunft der Einschüler/innen in Berlin 2005 bis 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500002900201311.xls,178
"Zeitreihe Inanspruchnahme der Früherkennungsuntersuchungen bei Einschüler/innen in Berlin 2005 bis 2013 bezogen auf die Kinder mit vorgelegtem Vorsorgeheft, die seit Geburt in Deutschland leben, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500032000201311.xls,178
"Zeitreihe kombinierter Indikator Sprachdefizite bei den Einschüler/innen in Berlin 2005 bis 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500043400201311.xls,178
"Zeitreihe Körpergewicht der Einschüler/innen in Berlin (Referenzsystem nach Kromeyer-Hauschild) 2005 bis 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500004400201311.xls,178
"Zeitreihe Mengenvorwissen der Einschüler/innen in Berlin 2012 bis 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500041600201311.xls,178
"Zeitreihe Migrationshintergrund und Deutschkenntnisse der Einschüler/innen und der begleitenden Elternteile in Berlin 2005 bis 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500021000201311.xls,178
"Zeitreihe motorische und kognitive Entwicklung der Einschüler/innen in Berlin 2005 bis 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500041500201311.xls,178
"Zeitreihe Pluralbildung und Artikulationsstörungen bei den Einschüler/innen in Berlin (exkl. der Kinder nichtdeutscher Herkunft mit schlechteren als guten Deutschkenntnissen) 2005 bis 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500042800201311.xls,178
"Zeitreihe soziale Lage der Einschüler/innen in Berlin 2005 bis 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500002800201311.xls,178
"Zeitreihe sprachliche Entwicklung der Einschüler/innen in Berlin (exkl. der Kinder nichtdeutscher Herkunft mit schlechteren als guten Deutschkenntnissen) 2005 bis 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500042700201311.xls,179
"Zeitreihe vollständige Grundimmunisierung der Einschüler/innen gegen Tetanus, Diphtherie, Polio, Pertussis, Haem. infl. Typ b, Hepatitis B, Pneumokokken und Meningokokken C in Berlin 2005 bis 2013, (erstmals untersuchte Kinder) - Angaben in %",http://www.gsi-berlin.info/redirectA.asp?filename=TG0500003900201311.xls,179
Beitragsbemessungsgrenzen und Beitragssätze in der Sozialversicherung und Entgeltgrenze für geringfügige Beschäftigung in Deutschland 2000 - 2014 (Stichtag: 01.01.) nach alten und neuen Bundesländern,http://www.gsi-berlin.info/redirectA.asp?filename=TG0101020124201399.xls,179
Beitragssätze zur Kranken- und Pflegeversicherung der Rentner in Deutschland 2001 - 2014 nach Beitragsanteilen der Versicherten und der gesetzlichen Rentenversicherung,http://www.gsi-berlin.info/redirectA.asp?filename=TG0101020224201399.xls,179
Alkoholbedingte Straßenverkehrsunfälle mit Personenschaden in Berlin (Ereignisprinzip) 1991 - 2013 nach Verletzungsschwere,http://www.gsi-berlin.info/redirectA.asp?filename=TG0803119100201500.xls,179
Alleinerziehende mit minderjährigen Kindern in Berlin 1992 bis 2013 nach Geschlecht und Erwerbsstatus,http://www.gsi-berlin.info/redirectA.asp?filename=TG0800219100201600.xls,179
Allgemeiner Schulabschluss der Bevölkerung in Berlin 2013 nach Bezirken,http://www.gsi-berlin.info/redirectA.asp?filename=TG0800213214201600.xls,179
Allgemeiner Schulabschluss der Bevölkerung und der Erwerbstätigen in Berlin 2013 nach Geschlecht und Staatsangehörigkeit der Befragten,http://www.gsi-berlin.info/redirectA.asp?filename=TG0800213100201600.xls,179
Altersstruktur und Lastenquotienten in Berlin 1992 - 2013 (Stand: 31.12.) nach Bezirken,http://www.gsi-berlin.info/redirectA.asp?filename=TG0800027214201600.xls,179
Altersstruktur und Lastenquotienten in Berlin am 31.12.2013 nach Geschlecht und Bezirken,http://www.gsi-berlin.info/redirectA.asp?filename=TG0800027114201600.xls,179
Anzahl der durch Tod verlorenen Lebensjahre (PYLL) (Alter 1 - 64 Jahre) in Berlin und in Deutschland 2011 - 2013 nach Geschlecht und Hauptdiagnosegruppen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0800312100201500.xls,180
Anzahl der Kinder nach Häufigkeit der Prophylaxekontakte durch die Zahnärztlichen Dienste und die LAG - Schuljahr 2012/2013 in Berlin - nach Bezirken und Einrichtungen,http://www.gsi-berlin.info/redirectA.asp?filename=TG05000Z2214201304.xls,180
Anzahl der versiegelten bleibenden Backenzähnen und Anteil an den Untersuchten mit mindestens einem bleibenden Backenzahn im Schuljahr 2012/2013 in Berlin - nach Bezirken,http://www.gsi-berlin.info/redirectA.asp?filename=TG05000Z1814201304.xls,180
Anzahl erreichter Kinder während der Besuche in den Räumen der ZÄD im Rahmen von Prophylaxemaßnahmen im Schuljahr 2012/2013 in Berlin - nach Bezirken und Einrichtungen,http://www.gsi-berlin.info/redirectA.asp?filename=TG05000Z2414201304.xls,180
Arbeits- und Wegeunfälle in Berlin (Ereignisprinzip) und Deutschland 2002 - 2013,http://www.gsi-berlin.info/redirectA.asp?filename=TG0800331100201500.xls,180
"Arbeitslose nach Rechtskreisen SGB II und SGB III in Berlin im Dezember 2013 nach Geschlecht, Altersgruppen, Staatsangehörigkeit und Bezirken Rechtskreis / Bezirk",http://www.gsi-berlin.info/redirectA.asp?filename=TG0800221114201500.xls,180
"Arbeitslose nach Rechtskreisen SGB II und SGB III in Berlin im Dezember 2013 nach Geschlecht, Altersgruppen, Staatsangehörigkeit und Schwerbehinderung Geschlecht / Alter in Jahren / Staatsangehörigkeit",http://www.gsi-berlin.info/redirectA.asp?filename=TG0800220200201500.xls,180
"Aus dem Krankenhaus entlassene vollstationäre  Behandlungsfälle (einschließlich Sterbefälle) in Berlin (nur Berliner) 2013 nach Geschlecht, Altersgruppen, Einzeldiagnosen, durchschnittlicher Verweildauer und durchschnittlich belegten Betten je Tag",http://www.gsi-berlin.info/redirectA.asp?filename=TG0800326700201500.xls,180
"Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschl. Sterbefälle und Stundenfälle) in Berlin 2013 nach Krankheitsgruppen, Altersgruppen und Bezirken - absolut, je 100.000 der durchschnittlichen Bevölkerung und je 100.000 / altersstand. Eurobev alt",http://www.gsi-berlin.info/redirectA.asp?filename=TG0800327s14201300.xls,180
Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) in Berlin (nur Berliner) 1995 - 2013 nach Geschlecht und Altersgruppen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0800324300201500.xls,180
Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) in Berlin (nur Berliner) 1995 - 2013 nach Geschlecht und ausgewählten Altersgruppen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0800325400201500.xls,181
"Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) in Berlin (nur Berliner) 1995 - 2013 nach Geschlecht, Altersgruppen, durchschnittlicher Verweildauer und durchschnittlich belegten Betten je Tag",http://www.gsi-berlin.info/redirectA.asp?filename=TG0800325700201500.xls,181
Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) in Berlin (nur Berliner) 1996 - 2013 nach Geschlecht und Altersgruppen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0800325200201500.xls,181
Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) in Berlin (nur Berliner) 1996 - 2013 nach Geschlecht und Bezirken,http://www.gsi-berlin.info/redirectA.asp?filename=TG0800327214201500.xls,181
Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) in Berlin (nur Berliner) 2002 - 2013 nach Fachabteilungen und Wohnort in Berlin/im Ausland,http://www.gsi-berlin.info/redirectA.asp?filename=TG0803262z00201500.xls,181
"Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) in Berlin (nur Berliner) 2004 - 2013 (jeweils drei Jahre zusammengefasst) nach Geschlecht, Altersgruppen und Bezirken",http://www.gsi-berlin.info/redirectA.asp?filename=TG0800325914201500.xls,181
Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) in Berlin (nur Berliner) 2005 - 2013 nach Hauptdiagnosegruppen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0800326200201500.xls,181
"Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) in Berlin (nur Berliner) 2009 - 2013 nach Geschlecht, Hauptdiagnosegruppen und durchschnittlicher Verweildauer in Tagen",http://www.gsi-berlin.info/redirectA.asp?filename=TG0800326400201500.xls,181
"Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) in Berlin (nur Berliner) 2009 - 2013 nach Geschlecht, Rangfolge der 20 häufigsten Einzeldiagnosen und durchschnittlich belegten Betten je Tag",http://www.gsi-berlin.info/redirectA.asp?filename=TG0800326600201500.xls,181
Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) in Berlin (nur Berliner) 2011 - 2013  nach Geschlecht und Hauptdiagnosegruppen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0800326100201500.xls,181
"Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) in Berlin (nur Berliner) 2011 - 2013 nach Geschlecht, Altersgruppen und Bezirken",http://www.gsi-berlin.info/redirectA.asp?filename=TG0800325814201500.xls,182
"Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) in Berlin (nur Berliner) 2013 nach Altersgruppen, Hauptdiagnosegruppen, durchschnittlicher Verweildauer und durchschnittlich belegten Betten je Tag",http://www.gsi-berlin.info/redirectA.asp?filename=TG0800326500201500.xls,182
Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) in Berlin 1995 - 2013 nach Altersgruppen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0800325100201500.xls,182
Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) in Berlin 2013 nach Fachabteilungen und Wohnort,http://www.gsi-berlin.info/redirectA.asp?filename=TG0803261z00201500.xls,182
Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) infolge bösartiger Neubildungen in Berlin (nur Berliner) 2009 - 2013 nach Geschlecht und Altersgruppen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0800373100201500.xls,182
Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) infolge infektiöser und parasitärer Krankheiten in Berlin (nur Berliner) 2010 - 2013 nach Geschlecht und Altersgruppen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0800360100201500.xls,182
Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) wegen Diabetes mellitus in Berlin (nur Berliner) 2009 - 2013 nach Geschlecht und Altersgruppen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0800380100201500.xls,182
Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) wegen Krankheiten des Atmungssystems in Berlin (nur Berliner) 2009 - 2013 nach Geschlecht und Altersgruppen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0800397100201500.xls,182
Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) wegen Krankheiten des Kreislaufsystems in Berlin (nur Berliner) 2009 - 2013  nach Geschlecht und Altersgruppen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0800391100201500.xls,182
Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) wegen Krankheiten des Muskel- und Skelettsystems und des Bindegewebes in Berlin (nur Berliner) 2009 - 2013 nach Geschlecht und Altersgruppen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0803105100201500.xls,182
Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) wegen Krankheiten des Verdauungssystems in Berlin (nur Berliner) 2009 - 2013 nach Geschlecht und Altersgruppen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0803103100201500.xls,183
Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) wegen psychischen und Verhaltensstörungen in Berlin (nur Berliner) 2004 - 2013,http://www.gsi-berlin.info/redirectA.asp?filename=TG0800383s14201300.xls,183
Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) wegen psychischer und Verhaltensstörungen in Berlin (nur Berliner) 2011 - 2013 nach Geschlecht und Altersgruppen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0800383100201500.xls,183
Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) wegen Verletzungen und Vergiftungen in Berlin (nur Berliner) 2009 - 2013 nach Geschlecht und Altersgruppen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0803111100201500.xls,183
"Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle, ohne/mit Stundenfälle/n) in Berlin (nur Berliner) 2006 - 2013 nach Geschlecht und Bezirken",http://www.gsi-berlin.info/redirectA.asp?filename=TG0800327114201500.xls,183
"Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle, ohne/mit Stundenfälle/n) in Berlin (nur Berliner) 2008 - 2013 nach Geschlecht und Altersgruppen",http://www.gsi-berlin.info/redirectA.asp?filename=TG0800325300201500.xls,183
"Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle, ohne/mit Stundenfälle/n) in Berlin 1995 - 2013 nach Geschlecht und Wohnort",http://www.gsi-berlin.info/redirectA.asp?filename=TG0800324200201500.xls,183
"Aus dem Krankenhaus entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle, ohne/mit Stundenfälle/n) in Berlin 2002 - 2013 nach Geschlecht und ausgewählten Merkmalen",http://www.gsi-berlin.info/redirectA.asp?filename=TG0800324100201500.xls,183
Aus einem Krankenhaus in oder außerhalb von Berlin entlassene vollstationäre Behandlungsfälle (einschließlich Sterbefälle) aus Berlin (Wohnort) 2005 - 2013 nach Hauptdiagnosegruppen,http://www.gsi-berlin.info/redirectA.asp?filename=TG0800326300201500.xls,183
Ausgewählte begutachtete Berufskrankheitenvorgänge in Berlin 1995 - 2013 nach Geschlecht,http://www.gsi-berlin.info/redirectA.asp?filename=TG0100332100201399.xls,183
"Ausgewählte vermeidbare Todesfälle in Berlin  2010 - 2013 (jeweils drei Jahre zusammengefasst) nach Geschlecht, Todesursachen und Bezirken",http://www.gsi-berlin.info/redirectA.asp?filename=TG0800314114201500.xls,184
Ausländische Bevölkerung in Berlin 1990 - 2013 nach Geschlecht und Bezirken,http://www.gsi-berlin.info/redirectA.asp?filename=TG0800022114201600.xls,184
"Ausländische Bevölkerung in Berlin 2013 nach Geschlecht, Altersgruppen und Bezirken",http://www.gsi-berlin.info/redirectA.asp?filename=TG0800024114201600.xls,184
Belastung von Kuhmilch und Frauenmilch durch Dioxine in Deutschland 2002 - 2013 - Gehalte in WHO-Toxizitätsäquivalenten,http://www.gsi-berlin.info/redirectA.asp?filename=TG0800510124201500.xls,184
Belastung von Kuhmilch und Frauenmilch durch Polychlorierte Biphenyle (PCB) in Deutschland 2002 - 2013,http://www.gsi-berlin.info/redirectA.asp?filename=TG0800511124201500.xls,184
"Benzol, Ruß, Ben(a)pyren in der Außenluft in Berlin 2008 - 2013 nach Messstationen",http://www.gsi-berlin.info/redirectA.asp?filename=TG0800055121201500.xls,184
"Beratene ausländische Frauen nach § 219 StGB und §§ 5 - 7 des Schwangerschaftskonfliktgesetzes nach Ereignisprinzip, Herkunftsland und Konfliktgründen 2013 in Berlin",http://www.gsi-berlin.info/redirectA.asp?filename=TG05000SK900201312.xls,184
Beratene Frauen nach § 219 StGB und §§ 5 - 7 des Schwangerschaftskonfliktgesetzes nach Ereignisprinzip und Konfliktgründen 1994 - 2013 in Berlin,http://www.gsi-berlin.info/redirectA.asp?filename=TG05000SK500201312.xls,184
"Beratene Frauen nach § 219 StGB und §§ 5 - 7 des Schwangerschaftskonfliktgesetzes nach Ereignisprinzip, Alter, ausgewähltem Familienstand und Konfliktgründen 2013 in Berlin",http://www.gsi-berlin.info/redirectA.asp?filename=TG05000SK800201312.xls,184
