title,description,url,page_no
Sozialstatistisches Berichtswesen Berlin: Sozialgesetzbuch II - SGB II/ kommunale Ausgaben -> Grundsicherung (gE) -> Ausgaben und Einnahmen,Bereitstellung von 3 Dokumenten (3 XLS-Dateien) für den Zeitraum vom 31.03.2017 bis 30.09.2017 mit dem Raumbezug Berliner Bezirke.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-sozialgesetzbuch-ii-sgb-ii-kommunale-ausgaben-1,11
Gesundheitsberichterstattung Berlin: Einrichtungen des Gesundheitswesens -> Stationäre/teilstationäre medizinische Einrichtungen -> Krankenhäuser,"Bereitstellung von 115 Dokumenten (109 XLS-Dateien, 6 PDF-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2016 mit den Raumbezügen Berlin und Versorgungs-/Planungsregionen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-einrichtungen-des-gesundheitswesens-1,11
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 7.25 - Einsätze von Krankentransport-, Rettungswagen, Notarzteinsatzfahrzeugen und Notarztwagen, Land im Regionalvergleich, Jahr L",Bereitstellung von 9 Dokumenten (9 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2016 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-725-eins%C3%A4tze-von,11
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 6.2 - Versorgungsgrad mit an der vertragsärztlichen Tätigkeit teilnehmenden Ärztinnen und Ärzten nach Fachgebieten, Land im Regionalvergleich, Jahr L",Bereitstellung von 10 Dokumenten (10 XLS-Dateien) für den Zeitraum vom 31.12.2004 bis 01.01.2017 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-62-versorgungsgrad-mit-der,11
Sozialstatistisches Berichtswesen Berlin: Sozialgesetzbuch XII - SGB XII/ ab 2005 -> Grundsicherung (SGB XII 4. Kapitel) -> Ausgaben und Einnahmen,Bereitstellung von 3 Dokumenten (3 XLS-Dateien) für den Zeitraum vom 31.03.2017 bis 30.09.2017 mit dem Raumbezug Berliner Bezirke.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-sozialgesetzbuch-xii-sgb-xii-ab-2005-2,11
Sozialstatistisches Berichtswesen Berlin: Gesundheitsmodernisierungsgesetz - GMG/ §264 SGB V -> Hilfen zur Gesundheit / §264 SGB V -> Ausgaben und Einnahmen,Bereitstellung von 51 Dokumenten (51 XLS-Dateien) für den Zeitraum vom 31.03.2005 bis 30.09.2017 mit dem Raumbezug Berliner Bezirke.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-gesundheitsmodernisierungsgesetz-gmg-%C2%A7264-sgb-v,11
"Gesundheitsberichterstattung Berlin: Inanspruchnahme von Leistungen der Gesundheitsförderung und der Gesundheitsversorgung -> Inanspruchnahme/Leistungen der Prävention, Gesundheitsförderung und Früherkennung von Krankheiten -> Impfungen","Bereitstellung von 51 Dokumenten (50 XLS-Dateien, 1 PDF-Datei) für den Zeitraum vom 31.12.2002 bis 01.07.2017 mit 3 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-inanspruchnahme-von-leistungen-der-7,11
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 7.28 - Personaleinsatz in Krankenhäusern, Land, im Zeitvergleich K",Bereitstellung von 12 Dokumenten (12 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2016 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-728-personaleinsatz,11
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 6.4 - Zahnärztlich geleitete ambulante Gesundheitseinrichtungen, Land, im Zeitvergleich K",Bereitstellung von 10 Dokumenten (10 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 01.01.2017 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-64-zahn%C3%A4rztlich-geleitete,11
"Gesundheitsberichterstattung Berlin: Inanspruchnahme von Leistungen der Gesundheitsförderung und der Gesundheitsversorgung -> Inanspruchnahme/Leistungen der Prävention, Gesundheitsförderung und Früherkennung von Krankheiten -> Impfungen","Bereitstellung von 51 Dokumenten (50 XLS-Dateien, 1 PDF-Datei) für den Zeitraum vom 31.12.2002 bis 01.07.2017 mit 3 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-inanspruchnahme-von-leistungen-der-7,12
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 7.28 - Personaleinsatz in Krankenhäusern, Land, im Zeitvergleich K",Bereitstellung von 12 Dokumenten (12 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2016 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-728-personaleinsatz,12
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 6.4 - Zahnärztlich geleitete ambulante Gesundheitseinrichtungen, Land, im Zeitvergleich K",Bereitstellung von 10 Dokumenten (10 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 01.01.2017 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-64-zahn%C3%A4rztlich-geleitete,12
Sozialstatistisches Berichtswesen Berlin: Sozialgesetzbuch XII - SGB XII/ ab 2005 -> Grundsicherung (SGB XII 4. Kapitel) -> Ausgaben und Einnahmen,Bereitstellung von 3 Dokumenten (3 XLS-Dateien) für den Zeitraum vom 31.03.2017 bis 30.09.2017 mit dem Raumbezug Berliner Bezirke.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-sozialgesetzbuch-xii-sgb-xii-ab-2005-2,12
Gesundheitsberichterstattung Berlin: Kontext Einschulungsuntersuchung Berlin 2014,"Bereitstellung von 95 Dokumenten (94 XLS-Dateien, 1 PDF-Datei) zum Datenstand 01.11.2015 mit 3 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-einschulungsuntersuchung-berlin-2014,12
"Gesundheitsberichterstattung Berlin: Inanspruchnahme von Leistungen der Gesundheitsförderung und der Gesundheitsversorgung -> Inanspruchnahme/Leistungen der ambulanten Versorgung -> Ambulante ärztliche, psychotherapeutische, sozialpsychiatrische und ...","Bereitstellung von 49 Dokumenten (47 XLS-Dateien, 2 PDF-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2016 mit den Raumbezügen Berlin und Deutschland.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-inanspruchnahme-von-leistungen-der-4,12
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 7.38 - Verbrauch von Blutprodukten, Deutschland/Land, Jahr B(L)",Bereitstellung von 9 Dokumenten (9 XLS-Dateien) für den Zeitraum vom 31.12.2000 bis 12.05.2015 mit dem Raumbezug Deutschland.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-738-verbrauch-von-blutprodukten,12
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 7.11 - Impfquote bezüglich Poliomyelitis, Tetanus, Diphtherie, Hepatitis B, Haemophilus influenzae b und Pertussis bei Schulanfängern, Land, im Zeitvergleich K",Bereitstellung von 10 Dokumenten (10 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 01.07.2017 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-711-impfquote-bez%C3%BCglich,12
Sozialstatistisches Berichtswesen Berlin: Quartalsstatistiken zu den Ausgaben und Einnahmen zum Asylbewerberleistungsgesetz - AsylbLG,Bereitstellung von 66 Dokumenten (66 XLS-Dateien) für den Zeitraum vom 31.03.2001 bis 30.09.2017 mit dem Raumbezug Berliner Bezirke.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-quartalsstatistiken-zu-den-ausgaben-und-4,12
Gesundheitsberichterstattung Berlin: Inanspruchnahme von Leistungen der Gesundheitsförderung und der Gesundheitsversorgung -> Sonstige(r) Leistungen/Bedarf,Bereitstellung von 18 Dokumenten (18 XLS-Dateien) für den Zeitraum vom 31.12.2000 bis 12.05.2015 mit den Raumbezügen Berlin und Deutschland.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-inanspruchnahme-von-leistungen-der,12
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 7.38 - Verbrauch von Blutprodukten, Deutschland/Land, Jahr B(L)",Bereitstellung von 9 Dokumenten (9 XLS-Dateien) für den Zeitraum vom 31.12.2000 bis 12.05.2015 mit dem Raumbezug Deutschland.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-738-verbrauch-von-blutprodukten,13
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 7.11 - Impfquote bezüglich Poliomyelitis, Tetanus, Diphtherie, Hepatitis B, Haemophilus influenzae b und Pertussis bei Schulanfängern, Land, im Zeitvergleich K",Bereitstellung von 10 Dokumenten (10 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 01.07.2017 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-711-impfquote-bez%C3%BCglich,13
Sozialstatistisches Berichtswesen Berlin: Quartalsstatistiken zu den Ausgaben und Einnahmen zum Asylbewerberleistungsgesetz - AsylbLG,Bereitstellung von 66 Dokumenten (66 XLS-Dateien) für den Zeitraum vom 31.03.2001 bis 30.09.2017 mit dem Raumbezug Berliner Bezirke.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-quartalsstatistiken-zu-den-ausgaben-und-4,13
Gesundheitsberichterstattung Berlin: Inanspruchnahme von Leistungen der Gesundheitsförderung und der Gesundheitsversorgung -> Sonstige(r) Leistungen/Bedarf,Bereitstellung von 18 Dokumenten (18 XLS-Dateien) für den Zeitraum vom 31.12.2000 bis 12.05.2015 mit den Raumbezügen Berlin und Deutschland.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-inanspruchnahme-von-leistungen-der,13
"Gesundheitsberichterstattung Berlin: Gesundheitsrelevante Verhaltensweisen -> Konsum von Tabak, Alkohol und Drogen -> Tabakkonsum","Bereitstellung von 40 Dokumenten (38 XLS-Dateien, 2 PDF-Dateien) für den Zeitraum vom 31.12.1998 bis 01.07.2017 mit 3 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsrelevante-verhaltensweisen-konsum-von-0,13
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 7.14 - Impfquote bezüglich Masern, Mumps und Röteln bei Schulanfängern, Land im Regionalvergleich, Schuljahr L",Bereitstellung von 10 Dokumenten (10 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 01.07.2017 mit dem Raumbezug Berliner Bezirke.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-714-impfquote-bez%C3%BCglich-masern,13
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 4.9 - Body Mass Index (BMI) bei Kindern zum Zeitpunkt der Schuleingangsuntersuchung nach Geschlecht, Land, Jahr L","Bereitstellung von 13 Dokumenten (12 XLS-Dateien, 1 PDF-Datei) für den Zeitraum vom 31.12.2003 bis 01.07.2017 mit dem Raumbezug Berlin.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-49-body-mass-index-bmi-bei,13
Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Gesundheitszustand von Vorschulkindern -> Tabakkonsum,"Bereitstellung von 44 Dokumenten (42 XLS-Dateien, 2 PDF-Dateien) für den Zeitraum vom 31.12.2004 bis 01.07.2017 mit 3 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-2,13
Sozialstatistisches Berichtswesen Berlin: Sozialgesetzbuch II - SGB II/ kommunale Ausgaben -> Grundsicherung (gE/ARGE) -> Ausgaben und Einnahmen,Bereitstellung von 48 Dokumenten (48 XLS-Dateien) für den Zeitraum vom 31.03.2005 bis 31.12.2016 mit dem Raumbezug Berliner Bezirke.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-sozialgesetzbuch-ii-sgb-ii-kommunale-ausgaben-0,13
Sozialstatistisches Berichtswesen Berlin: Landespflegegeldgesetz - LPflGG/ ab 2004 -> Landespflegegeld -> Eckdaten und Zeitreihen,Bereitstellung von 8 Dokumenten (8 XLS-Dateien) für den Zeitraum vom 31.12.2009 bis 31.12.2016 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-landespflegegeldgesetz-lpflgg-ab-2004-0,13
Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Gesundheitszustand von Vorschulkindern -> Zahnpflege im Vorschulalter,"Bereitstellung von 55 Dokumenten (54 XLS-Dateien, 1 PDF-Datei) für den Zeitraum vom 31.12.2007 bis 01.07.2017 mit 3 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-11,14
Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Gesundheitszustand von Vorschulkindern -> Impfungen,"Bereitstellung von 95 Dokumenten (93 XLS-Dateien, 2 PDF-Dateien) für den Zeitraum vom 31.12.2004 bis 01.07.2017 mit 3 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-3,14
Sozialstatistisches Berichtswesen Berlin: Sozialgesetzbuch XII - SGB XII/ ab 2005 -> Sozialhilfe (SGB XII) -> Eckdaten und Zeitreihen,Bereitstellung von 8 Dokumenten (8 XLS-Dateien) für den Zeitraum vom 31.12.2009 bis 31.12.2016 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-sozialgesetzbuch-xii-sgb-xii-ab-2005-0,14
Sozialstatistisches Berichtswesen Berlin: Asylbewerberleistungsgesetz - AsylbLG -> Asylbewerber/innen -> Eckdaten und Zeitreihen,Bereitstellung von 9 Dokumenten (9 XLS-Dateien) für den Zeitraum vom 31.12.2009 bis 31.12.2016 mit den Raumbezügen Berlin und Berliner Bezirke.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-asylbewerberleistungsgesetz-asylblg-0,14
Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Gesundheitszustand von Vorschulkindern -> Inanspruchnahme Therapien,Bereitstellung von 6 Dokumenten (6 XLS-Dateien) zum Datenstand 01.07.2017 mit den Raumbezügen Berlin und Berliner Bezirke.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-23,14
Sozialstatistisches Berichtswesen Berlin: Jahresstatistiken zu den Eckzahlen und Zeitreihen zum Asylbewerberleistungsgesetz - AsylbLG,Bereitstellung von 9 Dokumenten (9 XLS-Dateien) für den Zeitraum vom 31.12.2009 bis 31.12.2016 mit den Raumbezügen Berlin und Berliner Bezirke.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-jahresstatistiken-zu-den-eckzahlen-und-0,14
Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Gesundheitszustand von Vorschulkindern -> Kenntnisse der deutschen Sprache im Vorschulalter,"Bereitstellung von 72 Dokumenten (70 XLS-Dateien, 2 PDF-Dateien) für den Zeitraum vom 31.12.2004 bis 01.07.2017 mit 3 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-14,14
Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Gesundheitszustand von Vorschulkindern -> Familiäre Lebensformen,"Bereitstellung von 107 Dokumenten (106 XLS-Dateien, 1 PDF-Datei) für den Zeitraum vom 31.12.2007 bis 01.07.2017 mit 3 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-4,14
Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Gesundheitszustand von Vorschulkindern -> Fernsehkonsum im Vorschulalter,"Bereitstellung von 45 Dokumenten (44 XLS-Dateien, 1 PDF-Datei) für den Zeitraum vom 31.12.2007 bis 01.07.2017 mit 3 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-1,14
Sozialstatistisches Berichtswesen Berlin: Sozialgesetzbuch II - SGB II/ kommunale Ausgaben -> Grundsicherung (gE/ARGE) -> Eckdaten und Zeitreihen,Bereitstellung von 8 Dokumenten (8 XLS-Dateien) für den Zeitraum vom 31.12.2009 bis 31.12.2016 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-sozialgesetzbuch-ii-sgb-ii-kommunale-ausgaben,14
Sozialstatistisches Berichtswesen Berlin: Jahresstatistiken zu den Eckzahlen und Zeitreihen zum Sozialgesetzbuch II - SGB II/ kommunale Ausgaben,Bereitstellung von 8 Dokumenten (8 XLS-Dateien) für den Zeitraum vom 31.12.2009 bis 31.12.2016 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-jahresstatistiken-zu-den-eckzahlen-und-1,15
Gesundheitsberichterstattung Berlin : Grundauswertungen -> Einschulungsuntersuchungen,Bereitstellung von 10 Dokumenten (10 PDF-Dateien) für den Zeitraum vom 31.12.2008 bis 01.07.2017 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-grundauswertungen-einschulungsuntersuchungen,15
Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Gesundheitszustand von Vorschulkindern -> Krankheitsfrüherkennung für Kinder,"Bereitstellung von 47 Dokumenten (46 XLS-Dateien, 1 PDF-Datei) für den Zeitraum vom 31.12.2007 bis 01.07.2017 mit 3 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-6,15
Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Gesundheitszustand von Vorschulkindern -> Tabakkonsum,"Bereitstellung von 44 Dokumenten (42 XLS-Dateien, 2 PDF-Dateien) für den Zeitraum vom 31.12.2004 bis 01.07.2017 mit 3 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-2,15
Sozialstatistisches Berichtswesen Berlin: Sozialgesetzbuch II - SGB II/ kommunale Ausgaben -> Grundsicherung (gE/ARGE) -> Ausgaben und Einnahmen,Bereitstellung von 48 Dokumenten (48 XLS-Dateien) für den Zeitraum vom 31.03.2005 bis 31.12.2016 mit dem Raumbezug Berliner Bezirke.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-sozialgesetzbuch-ii-sgb-ii-kommunale-ausgaben-0,15
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 5.14 - Ergebnisse der Badegewässerüberwachung, Land, Jahr L",Bereitstellung von 8 Dokumenten (8 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2016 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-514-ergebnisse-der,15
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 5.4 - Ozon in der Außenluft, Land nach Messstationen, Jahr L",Bereitstellung von 9 Dokumenten (9 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2015 mit dem Raumbezug Versorgungs-/Planungsregionen.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-54-ozon-der-au%C3%9Fenluft-land-nach,15
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 5.7 - Belastung des Trinkwassers mit Blei, Kupfer und Trihalogenmethan, Land, Jahr L",Bereitstellung von 8 Dokumenten (8 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2015 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-57-belastung-des-trinkwassers,15
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 9.1 - Auszubildende an Schulen des Gesundheitswesens, Berufsfachschulen und Fachschulen, Land, Jahr K",Bereitstellung von 18 Dokumenten (18 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 01.11.2016 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-91-auszubildende-schulen-des,15
Gesundheitsberichterstattung Berlin: Ausbildung im Gesundheitswesen -> Auszubildende im Gesundheitswesen,"Bereitstellung von 45 Dokumenten (41 XLS-Dateien, 4 PDF-Dateien) für den Zeitraum vom 31.12.2002 bis 01.11.2016 mit dem Raumbezug Berlin.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-ausbildung-im-gesundheitswesen-auszubildende-im,15
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 5.9 - Subjektive Lärmbelästigung der Bevölkerung, Deutschland/Land, 1998 B(L)",Bereitstellung von 5 Dokumenten (5 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2013 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-59-subjektive-l%C3%A4rmbel%C3%A4stigung,16
Gesundheitsberichterstattung Berlin: Kontext Bezirke Sonderauswertung 2017,Bereitstellung von 4 Dokumenten (4 XLS-Dateien) für den Zeitraum vom 31.12.2014 bis 31.12.2015 mit dem Raumbezug Berliner Bezirke.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-bezirke-sonderauswertung-2017,16
Gesundheitsberichterstattung Berlin: Umweltbezogener Gesundheitsschutz und Verbraucherschutz im Gesundheitswesen -> Lebens- und Arbeitsbedingungen -> Belastungen durch Schadstoffe im Trinkwasser und umweltbedingte Lärmbelastung,"Bereitstellung von 27 Dokumenten (22 XLS-Dateien, 5 PDF-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2015 mit dem Raumbezug Berlin.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-umweltbezogener-gesundheitsschutz-und-1,16
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 11.3 - Kostenstrukturanalyse ambulant tätiger Psychotherapeuten, Deutschland (alte bzw. neue Bundesländer), Jahr K",Bereitstellung von 3 Dokumenten (3 XLS-Dateien) für den Zeitraum vom 31.12.2007 bis 31.12.2014 mit den Raumbezügen Bundesländer und Deutschland.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-113-kostenstrukturanalyse,16
Gesundheitsberichterstattung Berlin: Umweltbezogener Gesundheitsschutz und Verbraucherschutz im Gesundheitswesen -> Lebens- und Arbeitsbedingungen -> Belastungen durch Badegewässer,"Bereitstellung von 28 Dokumenten (26 XLS-Dateien, 2 PDF-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2016 mit den Raumbezügen Berlin und Versorgungs-/Planungsregionen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-umweltbezogener-gesundheitsschutz-und,16
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 5.2 - Schwefeldioxid in der Außenluft, Land nach Messstationen, Jahr L",Bereitstellung von 9 Dokumenten (9 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2015 mit dem Raumbezug Versorgungs-/Planungsregionen.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-52-schwefeldioxid-der-au%C3%9Fenluft,16
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 5.5 - Benzol und Ruß in der Außenluft, Land nach Messstationen, Jahr L",Bereitstellung von 9 Dokumenten (9 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2015 mit dem Raumbezug Versorgungs-/Planungsregionen.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-55-benzol-und-ru%C3%9F-der-au%C3%9Fenluft,16
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 5.8 - Belastung des Trinkwassers mit Escherichia coli (E. coli) und Enterokokken, Land, Jahr L",Bereitstellung von 8 Dokumenten (8 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2015 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-58-belastung-des-trinkwassers,16
Gesundheitsberichterstattung Berlin: Kontext Gesundheitsmonitoring 2017,Bereitstellung von 175 Dokumenten (175 XLS-Dateien) für den Zeitraum vom 31.12.2012 bis 31.12.2016 mit 5 verschiedenen Raumbezügen.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-gesundheitsmonitoring-2017-0,16
Gesundheitsberichterstattung Berlin: Umweltbezogener Gesundheitsschutz und Verbraucherschutz im Gesundheitswesen -> Lebens- und Arbeitsbedingungen -> Gesundheitsrisiken durch Schadstoffe in der Luft,"Bereitstellung von 49 Dokumenten (45 XLS-Dateien, 4 PDF-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2015 mit den Raumbezügen Berlin und Versorgungs-/Planungsregionen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-umweltbezogener-gesundheitsschutz-und-2,16
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 5.5 - Benzol und Ruß in der Außenluft, Land nach Messstationen, Jahr L",Bereitstellung von 9 Dokumenten (9 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2015 mit dem Raumbezug Versorgungs-/Planungsregionen.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-55-benzol-und-ru%C3%9F-der-au%C3%9Fenluft,17
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 5.8 - Belastung des Trinkwassers mit Escherichia coli (E. coli) und Enterokokken, Land, Jahr L",Bereitstellung von 8 Dokumenten (8 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2015 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-58-belastung-des-trinkwassers,17
Gesundheitsberichterstattung Berlin: Umweltbezogener Gesundheitsschutz und Verbraucherschutz im Gesundheitswesen -> Lebens- und Arbeitsbedingungen -> Gesundheitsrisiken durch Schadstoffe in der Luft,"Bereitstellung von 49 Dokumenten (45 XLS-Dateien, 4 PDF-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2015 mit den Raumbezügen Berlin und Versorgungs-/Planungsregionen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-umweltbezogener-gesundheitsschutz-und-2,17
