title,description,url,page_no
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 6.12 - Krankenhäuser nach Größenklassen, Land, Jahr K",Bereitstellung von 19 Dokumenten (19 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2016 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-612-krankenh%C3%A4user-nach,11
Sozialstatistisches Berichtswesen Berlin: Sozialgesetzbuch II - SGB II/ kommunale Ausgaben -> Grundsicherung (gE) -> Ausgaben und Einnahmen,Bereitstellung von 3 Dokumenten (3 XLS-Dateien) für den Zeitraum vom 31.03.2017 bis 30.09.2017 mit dem Raumbezug Berliner Bezirke.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-sozialgesetzbuch-ii-sgb-ii-kommunale-ausgaben-1,12
Gesundheitsberichterstattung Berlin: Einrichtungen des Gesundheitswesens -> Stationäre/teilstationäre medizinische Einrichtungen -> Krankenhäuser,"Bereitstellung von 115 Dokumenten (109 XLS-Dateien, 6 PDF-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2016 mit den Raumbezügen Berlin und Versorgungs-/Planungsregionen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-einrichtungen-des-gesundheitswesens-1,12
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 7.25 - Einsätze von Krankentransport-, Rettungswagen, Notarzteinsatzfahrzeugen und Notarztwagen, Land im Regionalvergleich, Jahr L",Bereitstellung von 9 Dokumenten (9 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2016 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-725-eins%C3%A4tze-von,12
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 6.2 - Versorgungsgrad mit an der vertragsärztlichen Tätigkeit teilnehmenden Ärztinnen und Ärzten nach Fachgebieten, Land im Regionalvergleich, Jahr L",Bereitstellung von 10 Dokumenten (10 XLS-Dateien) für den Zeitraum vom 31.12.2004 bis 01.01.2017 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-62-versorgungsgrad-mit-der,12
Sozialstatistisches Berichtswesen Berlin: Gesundheitsmodernisierungsgesetz - GMG/ §264 SGB V -> Hilfen zur Gesundheit / §264 SGB V -> Ausgaben und Einnahmen,Bereitstellung von 51 Dokumenten (51 XLS-Dateien) für den Zeitraum vom 31.03.2005 bis 30.09.2017 mit dem Raumbezug Berliner Bezirke.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-gesundheitsmodernisierungsgesetz-gmg-%C2%A7264-sgb-v,12
"Gesundheitsberichterstattung Berlin: Inanspruchnahme von Leistungen der Gesundheitsförderung und der Gesundheitsversorgung -> Inanspruchnahme/Leistungen der Prävention, Gesundheitsförderung und Früherkennung von Krankheiten -> Impfungen","Bereitstellung von 51 Dokumenten (50 XLS-Dateien, 1 PDF-Datei) für den Zeitraum vom 31.12.2002 bis 01.07.2017 mit 3 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-inanspruchnahme-von-leistungen-der-7,12
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 7.28 - Personaleinsatz in Krankenhäusern, Land, im Zeitvergleich K",Bereitstellung von 12 Dokumenten (12 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2016 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-728-personaleinsatz,12
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 6.4 - Zahnärztlich geleitete ambulante Gesundheitseinrichtungen, Land, im Zeitvergleich K",Bereitstellung von 10 Dokumenten (10 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 01.01.2017 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-64-zahn%C3%A4rztlich-geleitete,12
Sozialstatistisches Berichtswesen Berlin: Sozialgesetzbuch XII - SGB XII/ ab 2005 -> Grundsicherung (SGB XII 4. Kapitel) -> Ausgaben und Einnahmen,Bereitstellung von 3 Dokumenten (3 XLS-Dateien) für den Zeitraum vom 31.03.2017 bis 30.09.2017 mit dem Raumbezug Berliner Bezirke.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-sozialgesetzbuch-xii-sgb-xii-ab-2005-2,12
Gesundheitsberichterstattung Berlin: Kontext Einschulungsuntersuchung Berlin 2014,"Bereitstellung von 95 Dokumenten (94 XLS-Dateien, 1 PDF-Datei) zum Datenstand 01.11.2015 mit 3 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-einschulungsuntersuchung-berlin-2014,12
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 7.29 - Krankenhaushäufigkeit und durchschnittliche Verweildauer nach Fachabteilungen, Land, Jahre K",Bereitstellung von 32 Dokumenten (32 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2016 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-729-krankenhaush%C3%A4ufigkeit-und,13
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 6.5 - Versorgungsgrad mit an der vertragszahnärztlichen Tätigkeit teilnehmenden Zahnärztinnen und Zahnärzten, Land im Regionalvergleich, Jahre L",Bereitstellung von 10 Dokumenten (10 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 01.01.2017 mit den Raumbezügen Berlin und Berliner Bezirke.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-65-versorgungsgrad-mit-der,13
Sozialstatistisches Berichtswesen Berlin: Quartalsstatistiken zu den Ausgaben und Einnahmen zum Sozialgesetzbuch XII - SGB XII/ ab 2005,Bereitstellung von 54 Dokumenten (54 XLS-Dateien) für den Zeitraum vom 31.03.2005 bis 30.09.2017 mit dem Raumbezug Berliner Bezirke.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-quartalsstatistiken-zu-den-ausgaben-und-6,13
Gesundheitsberichterstattung Berlin: Kontext Einschulungsuntersuchung Berlin 2015,"Bereitstellung von 106 Dokumenten (105 XLS-Dateien, 1 PDF-Datei) für den Zeitraum vom 01.09.2016 bis 31.10.2016 mit 3 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-einschulungsuntersuchung-berlin-2015,13
"Gesundheitsberichterstattung Berlin: Inanspruchnahme von Leistungen der Gesundheitsförderung und der Gesundheitsversorgung -> Inanspruchnahme/Leistungen der ambulanten Versorgung -> Rettungsfahrten/Krankentransport, ärztlicher Bereitschaftsdienst, Er...",Bereitstellung von 32 Dokumenten (32 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2016 mit den Raumbezügen Berlin und Versorgungs-/Planungsregionen.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-inanspruchnahme-von-leistungen-der-3,13
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 7.5 - Inanspruchnahme des Krankheitsfrüherkennungsprogramms für Kinder, Land, im Zeitvergleich K",Bereitstellung von 10 Dokumenten (10 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 01.07.2017 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-75-inanspruchnahme-des,13
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 7.12 - Impfquote bezüglich Masern, Mumps und Röteln bei Schulanfängern, Land, im Zeitvergleich K",Bereitstellung von 10 Dokumenten (10 XLS-Dateien) für den Zeitraum vom 31.12.2003 bis 01.07.2017 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-712-impfquote-bez%C3%BCglich-masern,13
Sozialstatistisches Berichtswesen Berlin: Quartalsstatistiken zu den Ausgaben und Einnahmen zum Landespflegegeldgesetz - LPflGG/ ab 2004,Bereitstellung von 55 Dokumenten (55 XLS-Dateien) für den Zeitraum vom 31.03.2004 bis 30.09.2017 mit dem Raumbezug Berliner Bezirke.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-quartalsstatistiken-zu-den-ausgaben-und-3,13
Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Gesundheitszustand von Vorschulkindern -> Besuch von Kindertageseinrichtungen,"Bereitstellung von 47 Dokumenten (45 XLS-Dateien, 2 PDF-Dateien) für den Zeitraum vom 31.12.2004 bis 30.11.2017 mit 4 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-16,13
Gesundheitsberichterstattung Berlin: Gesundheitsrelevante Verhaltensweisen -> Ernährung -> Körpergewicht,"Bereitstellung von 22 Dokumenten (21 XLS-Dateien, 1 PDF-Datei) für den Zeitraum vom 31.12.1998 bis 01.07.2017 mit 3 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsrelevante-verhaltensweisen-ern%C3%A4hrung-0,13
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 7.16 - Beteiligung an Krebsfrüherkennungsuntersuchungen nach Geschlecht, Land, im Zeitvergleich K",Bereitstellung von 10 Dokumenten (10 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2016 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-716-beteiligung,14
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 6.1 - Ärztlich geleitete ambulante Gesundheitseinrichtungen, Land, im Zeitvergleich K",Bereitstellung von 7 Dokumenten (7 XLS-Dateien) für den Zeitraum vom 31.12.2008 bis 01.01.2017 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-61-%C3%A4rztlich-geleitete-ambulante,14
Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Gesundheitszustand von Vorschulkindern -> Sprachliche Entwicklung im Vorschulalter,"Bereitstellung von 174 Dokumenten (173 XLS-Dateien, 1 PDF-Datei) für den Zeitraum vom 31.12.2007 bis 30.11.2017 mit 4 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-0,14
Gesundheitsberichterstattung Berlin: Einrichtungen des Gesundheitswesens -> Ambulante medizinische Einrichtungen -> Sonstige medizinische Einrichtungen,"Bereitstellung von 42 Dokumenten (32 XLS-Dateien, 10 PDF-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2016 mit den Raumbezügen Berlin und Bundesländer.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-einrichtungen-des-gesundheitswesens-ambulante-0,14
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 7.20 - Ambulante vertragsärztliche Versorgung nach Fachgruppen, Land, Jahr K",Bereitstellung von 8 Dokumenten (8 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2016 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-720-ambulante-vertrags%C3%A4rztliche,14
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 6.12 - Krankenhäuser nach Größenklassen, Land, Jahr K",Bereitstellung von 19 Dokumenten (19 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2016 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-612-krankenh%C3%A4user-nach,14
Sozialstatistisches Berichtswesen Berlin: Sozialgesetzbuch II - SGB II/ kommunale Ausgaben -> Grundsicherung (gE/ARGE) -> Eckdaten und Zeitreihen,Bereitstellung von 8 Dokumenten (8 XLS-Dateien) für den Zeitraum vom 31.12.2009 bis 31.12.2016 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-sozialgesetzbuch-ii-sgb-ii-kommunale-ausgaben,14
Sozialstatistisches Berichtswesen Berlin: Jahresstatistiken zu den Eckzahlen und Zeitreihen zum Sozialgesetzbuch II - SGB II/ kommunale Ausgaben,Bereitstellung von 8 Dokumenten (8 XLS-Dateien) für den Zeitraum vom 31.12.2009 bis 31.12.2016 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-jahresstatistiken-zu-den-eckzahlen-und-1,14
Gesundheitsberichterstattung Berlin : Grundauswertungen -> Einschulungsuntersuchungen,Bereitstellung von 10 Dokumenten (10 PDF-Dateien) für den Zeitraum vom 31.12.2008 bis 01.07.2017 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-grundauswertungen-einschulungsuntersuchungen,14
Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Gesundheitszustand von Vorschulkindern -> Krankheitsfrüherkennung für Kinder,"Bereitstellung von 47 Dokumenten (46 XLS-Dateien, 1 PDF-Datei) für den Zeitraum vom 31.12.2007 bis 01.07.2017 mit 3 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-6,14
Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Gesundheitszustand von Vorschulkindern -> Impfungen,"Bereitstellung von 95 Dokumenten (93 XLS-Dateien, 2 PDF-Dateien) für den Zeitraum vom 31.12.2004 bis 01.07.2017 mit 3 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-3,15
Sozialstatistisches Berichtswesen Berlin: Sozialgesetzbuch XII - SGB XII/ ab 2005 -> Sozialhilfe (SGB XII) -> Eckdaten und Zeitreihen,Bereitstellung von 8 Dokumenten (8 XLS-Dateien) für den Zeitraum vom 31.12.2009 bis 31.12.2016 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-sozialgesetzbuch-xii-sgb-xii-ab-2005-0,15
Sozialstatistisches Berichtswesen Berlin: Asylbewerberleistungsgesetz - AsylbLG -> Asylbewerber/innen -> Eckdaten und Zeitreihen,Bereitstellung von 9 Dokumenten (9 XLS-Dateien) für den Zeitraum vom 31.12.2009 bis 31.12.2016 mit den Raumbezügen Berlin und Berliner Bezirke.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-asylbewerberleistungsgesetz-asylblg-0,15
Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Gesundheitszustand von Vorschulkindern -> Inanspruchnahme Therapien,Bereitstellung von 6 Dokumenten (6 XLS-Dateien) zum Datenstand 01.07.2017 mit den Raumbezügen Berlin und Berliner Bezirke.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-23,15
Sozialstatistisches Berichtswesen Berlin: Jahresstatistiken zu den Eckzahlen und Zeitreihen zum Asylbewerberleistungsgesetz - AsylbLG,Bereitstellung von 9 Dokumenten (9 XLS-Dateien) für den Zeitraum vom 31.12.2009 bis 31.12.2016 mit den Raumbezügen Berlin und Berliner Bezirke.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-jahresstatistiken-zu-den-eckzahlen-und-0,15
Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Gesundheitszustand von Vorschulkindern -> Kenntnisse der deutschen Sprache im Vorschulalter,"Bereitstellung von 72 Dokumenten (70 XLS-Dateien, 2 PDF-Dateien) für den Zeitraum vom 31.12.2004 bis 01.07.2017 mit 3 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-14,15
Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Gesundheitszustand von Vorschulkindern -> Familiäre Lebensformen,"Bereitstellung von 107 Dokumenten (106 XLS-Dateien, 1 PDF-Datei) für den Zeitraum vom 31.12.2007 bis 01.07.2017 mit 3 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-4,15
Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Gesundheitszustand von Vorschulkindern -> Fernsehkonsum im Vorschulalter,"Bereitstellung von 45 Dokumenten (44 XLS-Dateien, 1 PDF-Datei) für den Zeitraum vom 31.12.2007 bis 01.07.2017 mit 3 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-1,15
Sozialstatistisches Berichtswesen Berlin: Sozialgesetzbuch II - SGB II/ kommunale Ausgaben -> Grundsicherung (gE/ARGE) -> Eckdaten und Zeitreihen,Bereitstellung von 8 Dokumenten (8 XLS-Dateien) für den Zeitraum vom 31.12.2009 bis 31.12.2016 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-sozialgesetzbuch-ii-sgb-ii-kommunale-ausgaben,15
Sozialstatistisches Berichtswesen Berlin: Jahresstatistiken zu den Eckzahlen und Zeitreihen zum Sozialgesetzbuch II - SGB II/ kommunale Ausgaben,Bereitstellung von 8 Dokumenten (8 XLS-Dateien) für den Zeitraum vom 31.12.2009 bis 31.12.2016 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-jahresstatistiken-zu-den-eckzahlen-und-1,15
Sozialstatistisches Berichtswesen Berlin: Jahresstatistiken zu den Eckzahlen und Zeitreihen zum Asylbewerberleistungsgesetz - AsylbLG,Bereitstellung von 9 Dokumenten (9 XLS-Dateien) für den Zeitraum vom 31.12.2009 bis 31.12.2016 mit den Raumbezügen Berlin und Berliner Bezirke.,https://daten.berlin.de/datensaetze/sozialstatistisches-berichtswesen-berlin-jahresstatistiken-zu-den-eckzahlen-und-0,16
Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Gesundheitszustand von Vorschulkindern -> Kenntnisse der deutschen Sprache im Vorschulalter,"Bereitstellung von 72 Dokumenten (70 XLS-Dateien, 2 PDF-Dateien) für den Zeitraum vom 31.12.2004 bis 01.07.2017 mit 3 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-14,16
Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Gesundheitszustand von Vorschulkindern -> Familiäre Lebensformen,"Bereitstellung von 107 Dokumenten (106 XLS-Dateien, 1 PDF-Datei) für den Zeitraum vom 31.12.2007 bis 01.07.2017 mit 3 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-4,16
Gesundheitsberichterstattung Berlin: Gesundheitszustand der Bevölkerung -> Gesundheitszustand von Vorschulkindern -> Fernsehkonsum im Vorschulalter,"Bereitstellung von 45 Dokumenten (44 XLS-Dateien, 1 PDF-Datei) für den Zeitraum vom 31.12.2007 bis 01.07.2017 mit 3 verschiedenen Raumbezügen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitszustand-der-bev%C3%B6lkerung-1,16
Gesundheitsberichterstattung Berlin: Umweltbezogener Gesundheitsschutz und Verbraucherschutz im Gesundheitswesen -> Lebens- und Arbeitsbedingungen -> Belastungen durch Badegewässer,"Bereitstellung von 28 Dokumenten (26 XLS-Dateien, 2 PDF-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2016 mit den Raumbezügen Berlin und Versorgungs-/Planungsregionen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-umweltbezogener-gesundheitsschutz-und,16
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 11.3 - Kostenstrukturanalyse ambulant tätiger Psychotherapeuten, Deutschland (alte bzw. neue Bundesländer), Jahr K",Bereitstellung von 3 Dokumenten (3 XLS-Dateien) für den Zeitraum vom 31.12.2007 bis 31.12.2014 mit den Raumbezügen Bundesländer und Deutschland.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-113-kostenstrukturanalyse,16
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 5.2 - Schwefeldioxid in der Außenluft, Land nach Messstationen, Jahr L",Bereitstellung von 9 Dokumenten (9 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2015 mit dem Raumbezug Versorgungs-/Planungsregionen.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-52-schwefeldioxid-der-au%C3%9Fenluft,16
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 5.5 - Benzol und Ruß in der Außenluft, Land nach Messstationen, Jahr L",Bereitstellung von 9 Dokumenten (9 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2015 mit dem Raumbezug Versorgungs-/Planungsregionen.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-55-benzol-und-ru%C3%9F-der-au%C3%9Fenluft,16
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 5.8 - Belastung des Trinkwassers mit Escherichia coli (E. coli) und Enterokokken, Land, Jahr L",Bereitstellung von 8 Dokumenten (8 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2015 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-58-belastung-des-trinkwassers,16
Gesundheitsberichterstattung Berlin: Umweltbezogener Gesundheitsschutz und Verbraucherschutz im Gesundheitswesen -> Lebens- und Arbeitsbedingungen -> Gesundheitsrisiken durch Schadstoffe in der Luft,"Bereitstellung von 49 Dokumenten (45 XLS-Dateien, 4 PDF-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2015 mit den Raumbezügen Berlin und Versorgungs-/Planungsregionen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-umweltbezogener-gesundheitsschutz-und-2,16
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 5.1 - Stickstoffdioxid in der Außenluft, Land nach Messstationen, Jahr L",Bereitstellung von 9 Dokumenten (9 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2015 mit dem Raumbezug Versorgungs-/Planungsregionen.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-51-stickstoffdioxid-der,17
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 5.3 - Feinstaub in der Außenluft, Land nach Messstationen, Jahr L",Bereitstellung von 9 Dokumenten (9 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2015 mit dem Raumbezug Versorgungs-/Planungsregionen.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-53-feinstaub-der-au%C3%9Fenluft-land,17
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 5.6 - Belastung des Trinkwassers mit Nitrat und Pestiziden, Land, Jahr L",Bereitstellung von 8 Dokumenten (8 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2015 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-56-belastung-des-trinkwassers,17
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 5.9 - Subjektive Lärmbelästigung der Bevölkerung, Deutschland/Land, 1998 B(L)",Bereitstellung von 5 Dokumenten (5 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2013 mit dem Raumbezug Berlin.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-59-subjektive-l%C3%A4rmbel%C3%A4stigung,17
Gesundheitsberichterstattung Berlin: Umweltbezogener Gesundheitsschutz und Verbraucherschutz im Gesundheitswesen -> Lebens- und Arbeitsbedingungen -> Belastungen durch Schadstoffe im Trinkwasser und umweltbedingte Lärmbelastung,"Bereitstellung von 27 Dokumenten (22 XLS-Dateien, 5 PDF-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2015 mit dem Raumbezug Berlin.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-umweltbezogener-gesundheitsschutz-und-1,17
Gesundheitsberichterstattung Berlin: Kontext Bezirke Sonderauswertung 2017,Bereitstellung von 4 Dokumenten (4 XLS-Dateien) für den Zeitraum vom 31.12.2014 bis 31.12.2015 mit dem Raumbezug Berliner Bezirke.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-kontext-bezirke-sonderauswertung-2017,17
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 11.3 - Kostenstrukturanalyse ambulant tätiger Psychotherapeuten, Deutschland (alte bzw. neue Bundesländer), Jahr K",Bereitstellung von 3 Dokumenten (3 XLS-Dateien) für den Zeitraum vom 31.12.2007 bis 31.12.2014 mit den Raumbezügen Bundesländer und Deutschland.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-113-kostenstrukturanalyse,17
Gesundheitsberichterstattung Berlin: Umweltbezogener Gesundheitsschutz und Verbraucherschutz im Gesundheitswesen -> Lebens- und Arbeitsbedingungen -> Belastungen durch Badegewässer,"Bereitstellung von 28 Dokumenten (26 XLS-Dateien, 2 PDF-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2016 mit den Raumbezügen Berlin und Versorgungs-/Planungsregionen.",https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-umweltbezogener-gesundheitsschutz-und,17
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 5.2 - Schwefeldioxid in der Außenluft, Land nach Messstationen, Jahr L",Bereitstellung von 9 Dokumenten (9 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2015 mit dem Raumbezug Versorgungs-/Planungsregionen.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-52-schwefeldioxid-der-au%C3%9Fenluft,17
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 5.5 - Benzol und Ruß in der Außenluft, Land nach Messstationen, Jahr L",Bereitstellung von 9 Dokumenten (9 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2015 mit dem Raumbezug Versorgungs-/Planungsregionen.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-55-benzol-und-ru%C3%9F-der-au%C3%9Fenluft,17
"Gesundheitsberichterstattung Berlin: Gesundheitsindikator 5.3 - Feinstaub in der Außenluft, Land nach Messstationen, Jahr L",Bereitstellung von 9 Dokumenten (9 XLS-Dateien) für den Zeitraum vom 31.12.2002 bis 31.12.2015 mit dem Raumbezug Versorgungs-/Planungsregionen.,https://daten.berlin.de/datensaetze/gesundheitsberichterstattung-berlin-gesundheitsindikator-53-feinstaub-der-au%C3%9Fenluft-land,18
